QtrEMPLID,Paycode_Entry
JACG_FY2024_Q4,"9_11.0 % Super Guarante - 76085, 9_11.5 % Super Guarante - 77684, EXTRA_Additional Hours - 76085, NORMAL_Normal - 76085, PH_Public Holiday - 76085"
JENB_FY2023_Q3,"9_10.5 % Super Guarantee - 67298, NORMAL_Normal - 67298, SACRIFIC_Super Salary Sacrifice - 67459"
JENB_FY2023_Q4,"9_10.5 % Super Guarantee - 68169, CASBNS_Casual Bonus - 68687, NORMAL_Normal - 68169, SACRIFIC_Super Salary Sacrifice - 68169"
JENB_FY2024_Q1,"9_11.0 % Super Guarante - 70146, EXTRA_Additional Hours - 71919, NORMAL_Normal - 70146, SACRIFIC_Super Salary Sacrifice - 70146"
JENB_FY2024_Q2,"9_11.0 % Super Guarante - 72272, CASBNS_Casual Bonus - 72272, EXTRA_Additional Hours - 72362, NORMAL_Normal - 72272, SACRIFIC_Super Salary Sacrifice - 72272"
JENB_FY2024_Q3,"9_11.0 % Super Guarante - 74155, CASBNS_Casual Bonus - 74155, EXTRA_Additional Hours - 74278, NORMAL_Normal - 74278, SACRIFIC_Super Salary Sacrifice - 74155"
JENB_FY2024_Q4,"9_11.0 % Super Guarante - 76087, 9_11.5 % Super Guarante - 77685, CASBNS_Casual Bonus - 76087, EXTRA_Additional Hours - 76087, NORMAL_Normal - 76087, SACRIFIC_Super Salary Sacrifice - 76087"
JENG_FY2024_Q1,"9_11.0 % Super Guarante - 71250, EXTRA_Additional Hours - 71250, NORMAL_Normal - 71250"
JENG_FY2024_Q2,"9_11.0 % Super Guarante - 72273, CASBNS_Casual Bonus - 73981, EXTRA_Additional Hours - 72273, NORMAL_Normal - 72273"
JENG_FY2024_Q3,"9_11.0 % Super Guarante - 74156, CASBNS_Casual Bonus - 74156, EXTRA_Additional Hours - 74156, NORMAL_Normal - 74279"
JENG_FY2024_Q4,"9_11.0 % Super Guarante - 76088, 9_11.5 % Super Guarante - 77686, CASBNS_Casual Bonus - 76088, EXTRA_Additional Hours - 76088, NORMAL_Normal - 76088"
JOHB_FY2022_Q4,"9_10% Super Guarantee - 63661, EXTRA_Additional Hours - 63661, NORMAL_Normal - 63661"
JOHB_FY2023_Q1,"9_10.5 % Super Guarantee - 64267, CASBNS_Casual Bonus - 65582, EXTRA_Additional Hours - 64267, NORMAL_Normal - 64267"
JOHB_FY2023_Q2,"9_10.5 % Super Guarantee - 65652, AL_Annual Leave - 66876, LOADING_ANNUAL LEAVE LOADING - 66876, NORMAL_Normal - 65652, PH_Public Holiday - 65746, SL_Sick Leave - 66678"
JOHB_FY2023_Q3,"9_10.5 % Super Guarantee - 66992, AL_Annual Leave - 66992, LOADING_ANNUAL LEAVE LOADING - 66992, NORMAL_Normal - 67062, PH_Public Holiday - 66992, TAFE_Staff Training Day - 67461"
JOHB_FY2023_Q4,"9_10.5 % Super Guarantee - 68171, AL_Annual Leave - 68828, LOADING_ANNUAL LEAVE LOADING - 68828, NORMAL_Normal - 68171, PH_Public Holiday - 68313, SL_Sick Leave - 68171, TAFE_Staff Training Day - 68171"
JOHB_FY2024_Q1,"9_11.0 % Super Guarante - 70148, NORMAL_Normal - 70148, PH_Public Holiday - 71537, SL_Sick Leave - 70148, TAFE_Staff Training Day - 70428"
JOHB_FY2024_Q2,"9_11.0 % Super Guarante - 72274, AL_Annual Leave - 73982, BPAY_Backpay - 72661, LOADING_ANNUAL LEAVE LOADING - 73982, NORMAL_Normal - 72274, PH_Public Holiday - 72274, SL_Sick Leave - 72661, TAFE_Staff Training Day - 72274"
JOHB_FY2024_Q3,"9_11.0 % Super Guarante - 74157, AL_Annual Leave - 74157, LOADING_ANNUAL LEAVE LOADING - 74157, NORMAL_Normal - 74280, PH_Public Holiday - 74157, SL_Sick Leave - 74891, TAFE_Staff Training Day - 74773"
JOHB_FY2024_Q4,"9_11.0 % Super Guarante - 76089, 9_11.5 % Super Guarante - 77687, AL_Annual Leave - 77238, LOADING_ANNUAL LEAVE LOADING - 77238, NORMAL_Normal - 76089, PH_Public Holiday - 76089, SL_Sick Leave - 76089, TAFE_Staff Training Day - 76326"
JOND_FY2022_Q1,"9_10% Super Guarantee - 60021, NORMAL_Normal - 60021"
JOND_FY2022_Q2,"9_10% Super Guarantee - 60520, CASBNS_Casual Bonus - 60607, NORMAL_Normal - 60520"
JOND_FY2022_Q3,"9_10% Super Guarantee - 61652, CASBNS_Casual Bonus - 61652, EXTRA_Additional Hours - 62446, NORMAL_Normal - 61940"
JOND_FY2022_Q4,"9_10% Super Guarantee - 62927, CASBNS_Casual Bonus - 63178, EXTRA_Additional Hours - 63178, NORMAL_Normal - 62927"
JOND_FY2023_Q1,"9_10.5 % Super Guarantee - 64268, CASBNS_Casual Bonus - 65583, EXTRA_Additional Hours - 64268, NORMAL_Normal - 64268"
JOND_FY2023_Q2,"9_10.5 % Super Guarantee - 65653, CASBNS_Casual Bonus - 65781, EXTRA_Additional Hours - 65781, NORMAL_Normal - 65653"
JOND_FY2023_Q3,"9_10.5 % Super Guarantee - 66993, CASBNS_Casual Bonus - 66993, EXTRA_Additional Hours - 67159, NORMAL_Normal - 66993"
JOND_FY2023_Q4,"9_10.5 % Super Guarantee - 68172, CASBNS_Casual Bonus - 68314, EXTRA_Additional Hours - 68172, NORMAL_Normal - 68172"
JOND_FY2024_Q1,"9_11.0 % Super Guarante - 70149, EXTRA_Additional Hours - 70149, NORMAL_Normal - 70149"
JOND_FY2024_Q2,"9_11.0 % Super Guarante - 72275, CASBNS_Casual Bonus - 72275, EXTRA_Additional Hours - 72275, NORMAL_Normal - 72275"
JOND_FY2024_Q3,"9_11.0 % Super Guarante - 74158, CASBNS_Casual Bonus - 74158, EXTRA_Additional Hours - 74158, NORMAL_Normal - 74281"
JOND_FY2024_Q4,"9_11.0 % Super Guarante - 76090, 9_11.5 % Super Guarante - 77688, CASBNS_Casual Bonus - 76090, EXTRA_Additional Hours - 76090, NORMAL_Normal - 76090"
JONK_FY2024_Q4,"9_11.0 % Super Guarante - 76931, 9_11.5 % Super Guarante - 77746, NORMAL_Normal - 76931, SL_Sick Leave - 77241"
KELC_FY2023_Q1,"9_10.5 % Super Guarantee - 64570, EXTRA_Additional Hours - 64570, NORMAL_Normal - 64570, PH_Public Holiday - 65550"
KELC_FY2023_Q2,"9_10.5 % Super Guarantee - 65655, AL_Annual Leave - 66679, LOADING_ANNUAL LEAVE LOADING - 66679, NORMAL_Normal - 65655, PH_Public Holiday - 65749, SL_Sick Leave - 66490"
KELC_FY2023_Q3,"9_10.5 % Super Guarantee - 66994, NORMAL_Normal - 67064, PH_Public Holiday - 66994, SL_Sick Leave - 67265, TAFE_Staff Training Day - 67551"
KELC_FY2023_Q4,"9_10.5 % Super Guarantee - 68173, AL_Annual Leave - 68423, EXTRA_Additional Hours - 69071, LOADING_ANNUAL LEAVE LOADING - 68423, NORMAL_Normal - 68173, PH_Public Holiday - 68316, SL_Sick Leave - 69704, TAFE_Staff Training Day - 68869"
KELC_FY2024_Q1,"9_11.0 % Super Guarante - 70150, AL_Annual Leave - 70430, EXTRA_Additional Hours - 70300, LOADING_ANNUAL LEAVE LOADING - 70430, NORMAL_Normal - 70150, SL_Sick Leave - 70300"
KELC_FY2024_Q2,"9_11.0 % Super Guarante - 72276, AL_Annual Leave - 72276, EXTRA_Additional Hours - 73334, LOADING_ANNUAL LEAVE LOADING - 72276, NORMAL_Normal - 72276, PH_Public Holiday - 72276, SL_Sick Leave - 73035"
KELC_FY2024_Q3,"9_11.0 % Super Guarante - 74214, AL_Annual Leave - 74214, LOADING_ANNUAL LEAVE LOADING - 74214, NORMAL_Normal - 74282, PH_Public Holiday - 74214, SL_Sick Leave - 74484"
KELC_FY2024_Q4,"9_11.0 % Super Guarante - 76091, 9_11.5 % Super Guarante - 77689, AL_Annual Leave - 76328, EXTRA_Additional Hours - 76500, LOADING_ANNUAL LEAVE LOADING - 76328, NORMAL_Normal - 76091, PH_Public Holiday - 76091, SL_Sick Leave - 76983"
KERJ_FY2022_Q1,"9_10% Super Guarantee - 59495, NORMAL_Normal - 59495, ORD_Ordinary - 59495"
KERJ_FY2022_Q2,"9_10% Super Guarantee - 60521, CASBNS_Casual Bonus - 60608, HRSBNS_Bonus By Hours - 61118, NORMAL_Normal - 60521, ORD_Ordinary - 60521, PL-VACC_Personal Leave vaccine - 61373"
KERJ_FY2022_Q3,"9_10% Super Guarantee - 61653, CASBNS_Casual Bonus - 61653, EXTRA_Additional Hours - 62447, HRSBNS_Bonus By Hours - 62831, NORMAL_Normal - 61653, ORD_Ordinary - 61653"
KERJ_FY2022_Q4,"9_10% Super Guarantee - 62929, CASBNS_Casual Bonus - 63179, EXTRA_Additional Hours - 62929, HRSBNS_Bonus By Hours - 62929, NORMAL_Normal - 62929"
KERJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64270, CASBNS_Casual Bonus - 65584, EXTRA_Additional Hours - 64270, NORMAL_Normal - 64270"
KERJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65656, CASBNS_Casual Bonus - 65782, EXTRA_Additional Hours - 65656, HRSBNS_Bonus By Hours - 65656, NORMAL_Normal - 65656"
KERJ_FY2023_Q3,"9_10.5 % Super Guarantee - 66995, CASBNS_Casual Bonus - 66995, EXTRA_Additional Hours - 67065, NORMAL_Normal - 67065"
KERJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68175, CASBNS_Casual Bonus - 68317, EXTRA_Additional Hours - 68175, NORMAL_Normal - 68175"
KERJ_FY2024_Q1,"9_11.0 % Super Guarante - 70151, EXTRA_Additional Hours - 70151, NORMAL_Normal - 70151"
KERJ_FY2024_Q2,"9_11.0 % Super Guarante - 72277, CASBNS_Casual Bonus - 72277, EXTRA_Additional Hours - 72277, NORMAL_Normal - 72277"
KERJ_FY2024_Q3,"9_11.0 % Super Guarante - 74159, CASBNS_Casual Bonus - 74159, EXTRA_Additional Hours - 74159, NORMAL_Normal - 74283"
KERJ_FY2024_Q4,"9_11.0 % Super Guarante - 76092, 9_11.5 % Super Guarante - 77690, CASBNS_Casual Bonus - 76092, EXTRA_Additional Hours - 76092, NORMAL_Normal - 76092"
KIEJ_FY2024_Q4,"9_11.0 % Super Guarante - 76197, 9_11.5 % Super Guarante - 77691, EXTRA_Additional Hours - 76197, NORMAL_Normal - 76197"
LABJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68426, NORMAL_Normal - 68426, PH_Public Holiday - 68708"
LABJ_FY2024_Q1,"9_11.0 % Super Guarante - 70152, EXTRA_Additional Hours - 71925, NORMAL_Normal - 70152"
LABJ_FY2024_Q2,"9_11.0 % Super Guarante - 72278, CASBNS_Casual Bonus - 72278, EXTRA_Additional Hours - 72278, NORMAL_Normal - 72278"
LABJ_FY2024_Q3,"9_11.0 % Super Guarante - 74160, CASBNS_Casual Bonus - 74160, EXTRA_Additional Hours - 74777, NORMAL_Normal - 74486"
LABJ_FY2024_Q4,"9_11.0 % Super Guarante - 76093, 9_11.5 % Super Guarante - 77692, CASBNS_Casual Bonus - 76093, EXTRA_Additional Hours - 76093, NORMAL_Normal - 76093"
LEID_FY2024_Q1,"9_11.0 % Super Guarante - 71125, EXTRA_Additional Hours - 71125, NORMAL_Normal - 71125"
LEID_FY2024_Q2,"9_11.0 % Super Guarante - 72279, CASBNS_Casual Bonus - 73986, EXTRA_Additional Hours - 72279, NORMAL_Normal - 72279"
LEID_FY2024_Q3,"9_11.0 % Super Guarante - 74161, CASBNS_Casual Bonus - 74161, EXTRA_Additional Hours - 74285, NORMAL_Normal - 74285"
LEID_FY2024_Q4,"9_11.0 % Super Guarante - 76094, 9_11.5 % Super Guarante - 77693, CASBNS_Casual Bonus - 76094, EXTRA_Additional Hours - 76094, NORMAL_Normal - 76094"
LOHJ_FY2022_Q3,"9_10% Super Guarantee - 61792, EXTRA_Additional Hours - 62448, NORMAL_Normal - 61792, ORD_Ordinary - 61792"
LOHJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64271, NORMAL_Normal - 64271, PH_Public Holiday - 65118"
LOHJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65657, NORMAL_Normal - 65657, PH_Public Holiday - 65750"
LOHJ_FY2023_Q3,"9_10.5 % Super Guarantee - 66996, AL_Annual Leave - 67521, LOADING_ANNUAL LEAVE LOADING - 67521, NORMAL_Normal - 67067, PH_Public Holiday - 66996"
LOHJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68235, NORMAL_Normal - 68235, PH_Public Holiday - 68319, TAFE_Staff Training Day - 68522"
LOHJ_FY2024_Q1,"9_11.0 % Super Guarante - 70153, NORMAL_Normal - 70153, PH_Public Holiday - 71544"
LOHJ_FY2024_Q2,"9_11.0 % Super Guarante - 72281, AL_Annual Leave - 72502, BPAY_Backpay - 72653, LOADING_ANNUAL LEAVE LOADING - 72502, NORMAL_Normal - 72281, PH_Public Holiday - 72281, SL_Sick Leave - 73628"
LOHJ_FY2024_Q3,"9_11.0 % Super Guarante - 74162, AL_Annual Leave - 74162, EXTRA_Additional Hours - 74162, LOADING_ANNUAL LEAVE LOADING - 74162, NORMAL_Normal - 74286, PH_Public Holiday - 74162, SL_Sick Leave - 74780"
LOHJ_FY2024_Q4,"9_11.0 % Super Guarante - 76095, 9_11.5 % Super Guarante - 77695, BPAY_Backpay - 76718, NORMAL_Normal - 76095, PH_Public Holiday - 76095, SL_Sick Leave - 76820"
LUCS_FY2022_Q2,"9_10% Super Guarantee - 61119, NORMAL_Normal - 61119, ORD_Ordinary - 61119"
LYOJ_FY2022_Q1,"9_10% Super Guarantee - 59496, NORMAL_Normal - 59496, PH_Public Holiday - 60101, SL_Personal Leave - 60160, TAFE_TAFE Training Day - 59735"
LYOJ_FY2022_Q2,"9_10% Super Guarantee - 60522, AL_Annual Leave - 60609, LOADING_LEAVE LOADING 17.5% - 60609, NORMAL_Normal - 60522, PH_Public Holiday - 60609, SL_Personal Leave - 60522, TAFE_TAFE Training Day - 60686"
LYOJ_FY2022_Q3,"9_10% Super Guarantee - 61654, AL_Annual Leave - 61654, LOADING_ANNUAL LEAVE LOADING - 62540, LOADING_LEAVE LOADING 17.5% - 61654, NORMAL_Normal - 61654, PH_Public Holiday - 61654, SL_Personal Leave - 61894"
LYOJ_FY2022_Q4,"9_10% Super Guarantee - 62891, AL_Annual Leave - 62891, LOADING_ANNUAL LEAVE LOADING - 62891, NORMAL_Normal - 62891"
MACK_FY2023_Q3,"9_10.5 % Super Guarantee - 67095, EXTRA_Additional Hours - 67095, NORMAL_Normal - 67095"
MACK_FY2023_Q4,"9_10.5 % Super Guarantee - 68177, CASBNS_Casual Bonus - 68428, EXTRA_Additional Hours - 68177, NORMAL_Normal - 68177, PH_Public Holiday - 68653"
MACK_FY2024_Q1,"9_11.0 % Super Guarante - 70154, AL_Annual Leave - 72117, LOADING_ANNUAL LEAVE LOADING - 72117, NORMAL_Normal - 70154, PH_Public Holiday - 71545, TAFE_Staff Training Day - 70434"
MACK_FY2024_Q2,"9_11.0 % Super Guarante - 72282, AL_Annual Leave - 73988, LOADING_ANNUAL LEAVE LOADING - 73988, NORMAL_Normal - 72282, PH_Public Holiday - 72282, TAFE_Staff Training Day - 72373"
MACK_FY2024_Q3,"9_11.0 % Super Guarante - 74163, AL_Annual Leave - 74163, LOADING_ANNUAL LEAVE LOADING - 74163, NORMAL_Normal - 74287, PH_Public Holiday - 74163, TAFE_Staff Training Day - 75034"
MACK_FY2024_Q4,"9_11.0 % Super Guarante - 76096, 9_11.5 % Super Guarante - 77696, NORMAL_Normal - 76096, PH_Public Holiday - 76096, TAFE_Staff Training Day - 76335"
MANI_FY2023_Q3,"9_10.5 % Super Guarantee - 67392, EXTRA_Additional Hours - 67392, NORMAL_Normal - 67392"
MANI_FY2023_Q4,"9_10.5 % Super Guarantee - 68178, AL_Annual Leave - 69512, LOADING_ANNUAL LEAVE LOADING - 69512, NORMAL_Normal - 68178, PH_Public Holiday - 68321, SL_Sick Leave - 69395"
MANI_FY2024_Q1,"9_11.0 % Super Guarante - 70155, NORMAL_Normal - 70155, PH_Public Holiday - 71546, SL_Sick Leave - 71396, TAFE_Staff Training Day - 70435"
MANI_FY2024_Q2,"9_11.0 % Super Guarante - 72283, AL_Annual Leave - 72374, BEREAVE_Bereavement Leave - 72828, LOADING_ANNUAL LEAVE LOADING - 72374, NORMAL_Normal - 72283, PH_Public Holiday - 72283, SL_Sick Leave - 73630, TAFE_Staff Training Day - 72374"
MANI_FY2024_Q3,"9_11.0 % Super Guarante - 74164, AL_Annual Leave - 74164, LOADING_ANNUAL LEAVE LOADING - 74164, NORMAL_Normal - 74288, PH_Public Holiday - 74164, SL_Sick Leave - 75982, TAFE_Staff Training Day - 74642"
MANI_FY2024_Q4,"9_11.0 % Super Guarante - 76097, 9_11.5 % Super Guarante - 77697, NORMAL_Normal - 76097, PH_Public Holiday - 76097, SL_Sick Leave - 77563, TAFE_Staff Training Day - 76097"
MARI_FY2022_Q1,"9_10% Super Guarantee - 60212, NORMAL_Normal - 60212"
MARI_FY2022_Q2,"9_10% Super Guarantee - 60562, NORMAL_Normal - 60562, PH_Public Holiday - 60577"
MARI_FY2022_Q3,"9_10% Super Guarantee - 61613, AL_Annual Leave - 61613, HRSBNS_Bonus By Hours - 61613, LOADING_LEAVE LOADING 17.5% - 61613, NORMAL_Normal - 61613, PH_Public Holiday - 61613"
MARI_FY2022_Q4,"9_10% Super Guarantee - 62973, NORMAL_Normal - 62973, PH_Public Holiday - 63122, SL_Sick Leave - 63973"
MARI_FY2023_Q1,"9_10.5 % Super Guarantee - 64314, AL_Annual Leave - 65408, LOADING_ANNUAL LEAVE LOADING - 65408, NORMAL_Normal - 64314, PH_Public Holiday - 65093"
MARI_FY2023_Q2,"9_10.5 % Super Guarantee - 65701, AL_Annual Leave - 66851, HRSBNS_Bonus By Hours - 66851, LOADING_ANNUAL LEAVE LOADING - 66851, NORMAL_Normal - 65701, PH_Public Holiday - 65726"
MARI_FY2023_Q3,"9_10.5 % Super Guarantee - 66946, AL_Annual Leave - 67727, LOADING_ANNUAL LEAVE LOADING - 67727, NORMAL_Normal - 66946, PH_Public Holiday - 66946, SL_Sick Leave - 68034"
MARI_FY2024_Q1,"9_11.0 % Super Guarante - 70249, AL_Annual Leave - 70790, LOADING_ANNUAL LEAVE LOADING - 70790, NORMAL_Normal - 70249, PH_Public Holiday - 71547"
MARI_FY2024_Q2,"9_11.0 % Super Guarante - 72284, AL_Annual Leave - 74046, HRSBNS_Bonus By Hours - 74046, LOADING_ANNUAL LEAVE LOADING - 74046, NORMAL_Normal - 72284, PH_Public Holiday - 72284, SL_Sick Leave - 73895"
MARI_FY2024_Q3,"9_11.0 % Super Guarante - 74216, AL_Annual Leave - 74216, LOADING_ANNUAL LEAVE LOADING - 74216, NORMAL_Normal - 74362, PH_Public Holiday - 74216, SL_Sick Leave - 74643"
MARI_FY2024_Q4,"9_11.0 % Super Guarante - 76098, 9_11.5 % Super Guarante - 77747, NORMAL_Normal - 76098, PH_Public Holiday - 76098"
MCAA_FY2023_Q1,"9_10.5 % Super Guarantee - 64701, EXTRA_Additional Hours - 64701, NORMAL_Normal - 64701, PH_Public Holiday - 65094, SL_Sick Leave - 65230"
MCAA_FY2023_Q2,"9_10.5 % Super Guarantee - 65658, AL_Annual Leave - 66852, EXTRA_Additional Hours - 65658, LOADING_ANNUAL LEAVE LOADING - 66852, NORMAL_Normal - 65658, PH_Public Holiday - 65727"
MCAA_FY2023_Q3,"9_10.5 % Super Guarantee - 66947, AL_Annual Leave - 66947, EXTRA_Additional Hours - 67068, LOADING_ANNUAL LEAVE LOADING - 66947, NORMAL_Normal - 67068, PH_Public Holiday - 66947"
MCAA_FY2023_Q4,"9_10.5 % Super Guarantee - 68179, EXTRA_Additional Hours - 68179, NORMAL_Normal - 68179, PH_Public Holiday - 68323"
MCAA_FY2024_Q1,"9_11.0 % Super Guarante - 70156, EXTRA_Additional Hours - 70156, NORMAL_Normal - 70156, PH_Public Holiday - 71548"
MCAA_FY2024_Q2,"9_11.0 % Super Guarante - 72285, AL_Annual Leave - 73990, EXTRA_Additional Hours - 72285, HRSBNS_Bonus By Hours - 73990, LOADING_ANNUAL LEAVE LOADING - 73990, NORMAL_Normal - 72285, PH_Public Holiday - 72285"
MCAA_FY2024_Q3,"9_11.0 % Super Guarante - 74217, AL_Annual Leave - 74217, EXTRA_Additional Hours - 74293, LOADING_ANNUAL LEAVE LOADING - 74217, NORMAL_Normal - 74293, PH_Public Holiday - 74217"
MCAA_FY2024_Q4,"9_11.0 % Super Guarante - 76099, 9_11.5 % Super Guarante - 77698, AL_Annual Leave - 76099, EXTRA_Additional Hours - 76099, LOADING_ANNUAL LEAVE LOADING - 76099, NORMAL_Normal - 76099, PH_Public Holiday - 76099, SL_Sick Leave - 76204"
MCAI_FY2022_Q2,"9_10% Super Guarantee - 61203, NORMAL_Normal - 61203, ORD_Ordinary - 61203"
MCAI_FY2022_Q3,"9_10% Super Guarantee - 61655, EXTRA_Additional Hours - 62450, NORMAL_Normal - 61655, ORD_Ordinary - 61655"
MCAI_FY2022_Q4,"9_10% Super Guarantee - 62931, CASBNS_Casual Bonus - 63180, EXTRA_Additional Hours - 62931, HRSBNS_Bonus By Hours - 63025, NORMAL_Normal - 62931"
MCAI_FY2023_Q1,"9_10.5 % Super Guarantee - 64272, CASBNS_Casual Bonus - 65585, EXTRA_Additional Hours - 64272, HRSBNS_Bonus By Hours - 65454, NORMAL_Normal - 64272"
MCAI_FY2023_Q2,"9_10.5 % Super Guarantee - 65659, CASBNS_Casual Bonus - 65783, EXTRA_Additional Hours - 65659, HRSBNS_Bonus By Hours - 66074, NORMAL_Normal - 65659"
MCAI_FY2023_Q3,"9_10.5 % Super Guarantee - 66997, CASBNS_Casual Bonus - 66997, EXTRA_Additional Hours - 67069, NORMAL_Normal - 67069"
MCAI_FY2023_Q4,"9_10.5 % Super Guarantee - 68180, CASBNS_Casual Bonus - 68324, EXTRA_Additional Hours - 68180, NORMAL_Normal - 68180"
MCAI_FY2024_Q1,"9_11.0 % Super Guarante - 70157, EXTRA_Additional Hours - 70157, NORMAL_Normal - 70157"
MCAI_FY2024_Q2,"9_11.0 % Super Guarante - 72286, CASBNS_Casual Bonus - 72286, EXTRA_Additional Hours - 72286, NORMAL_Normal - 72286"
MCAI_FY2024_Q3,"9_11.0 % Super Guarante - 74165, CASBNS_Casual Bonus - 74165, EXTRA_Additional Hours - 74165, NORMAL_Normal - 74493"
MCAI_FY2024_Q4,"9_11.0 % Super Guarante - 76100, 9_11.5 % Super Guarante - 77699, CASBNS_Casual Bonus - 76100, EXTRA_Additional Hours - 76100, NORMAL_Normal - 76100"
MCKK_FY2022_Q3,"9_10% Super Guarantee - 61948, EXTRA_Additional Hours - 62545, NORMAL_Normal - 61948, ORD_Ordinary - 61948"
MCKK_FY2022_Q4,"9_10% Super Guarantee - 62935, NORMAL_Normal - 62935, PH_Public Holiday - 63144, SL_Sick Leave - 63750"
MCKK_FY2023_Q1,"9_10.5 % Super Guarantee - 64276, AL_Annual Leave - 64811, LOADING_ANNUAL LEAVE LOADING - 64811, NORMAL_Normal - 64276, PH_Public Holiday - 65120, SL_Sick Leave - 64372, TAFE_TAFE Training Day - 64578"
MCKK_FY2023_Q2,"9_10.5 % Super Guarantee - 65662, AL_Annual Leave - 66880, LOADING_ANNUAL LEAVE LOADING - 66880, NORMAL_Normal - 65662, PH_Public Holiday - 65752, SL_Sick Leave - 66394, TAFE_TAFE Training Day - 65852"
MCKK_FY2023_Q3,"9_10.5 % Super Guarantee - 67000, AL_Annual Leave - 67000, LOADING_ANNUAL LEAVE LOADING - 67000, NORMAL_Normal - 67071, PH_Public Holiday - 67000, TAFE_Staff Training Day - 67472"
MCKK_FY2023_Q4,"9_10.5 % Super Guarantee - 68236, AL_Annual Leave - 69715, LOADING_ANNUAL LEAVE LOADING - 69715, NORMAL_Normal - 68236, PH_Public Holiday - 68327, SL_Sick Leave - 68327, TAFE_Staff Training Day - 68236"
MCKK_FY2024_Q1,"9_11.0 % Super Guarante - 70160, AL_Annual Leave - 71800, LOADING_ANNUAL LEAVE LOADING - 71800, NORMAL_Normal - 70160, PH_Public Holiday - 71552, SL_Sick Leave - 71266, TAFE_Staff Training Day - 70440"
MCKK_FY2024_Q2,"9_11.0 % Super Guarante - 72288, AL_Annual Leave - 73504, LOADING_ANNUAL LEAVE LOADING - 73504, NORMAL_Normal - 72288, PH_Public Holiday - 72288, SL_Sick Leave - 73210, TAFE_Staff Training Day - 73210"
MCKK_FY2024_Q3,"9_11.0 % Super Guarante - 74168, AL_Annual Leave - 74168, LOADING_ANNUAL LEAVE LOADING - 74168, NORMAL_Normal - 74292, PH_Public Holiday - 74168, TAFE_Staff Training Day - 74786"
MCKK_FY2024_Q4,"9_11.0 % Super Guarante - 76102, 9_11.5 % Super Guarante - 77700, AL_Annual Leave - 76511, LOADING_ANNUAL LEAVE LOADING - 76511, NORMAL_Normal - 76102, PH_Public Holiday - 76102, TAFE_Staff Training Day - 76724"
MERJ_FY2024_Q3,"9_11.0 % Super Guarante - 74497, CASBNS_Casual Bonus - 74649, EXTRA_Additional Hours - 74497, NORMAL_Normal - 74497"
MERJ_FY2024_Q4,"9_11.0 % Super Guarante - 76103, 9_11.5 % Super Guarante - 77701, AL_Annual Leave - 77701, CASBNS_Casual Bonus - 76512, EXTRA_Additional Hours - 76103, LOADING_ANNUAL LEAVE LOADING - 77701, NORMAL_Normal - 76103, SL_Sick Leave - 77253"
NELJ_FY2022_Q1,"9_10% Super Guarantee - 59525, NORMAL_Normal - 59525, PH_Public Holiday - 60064, SS JN_SS Sacrifice $100 - 59525"
NELJ_FY2022_Q2,"9_10% Super Guarantee - 60563, NORMAL_Normal - 60563, PH_Public Holiday - 60578, SACRIFIC_Super Salary Sacrifice - 61256, SS JN_SS Sacrifice $100 - 60563"
NELJ_FY2022_Q3,"9_10% Super Guarantee - 61614, AL_Annual Leave - 61614, HRSBNS_Bonus By Hours - 61614, LOADING_LEAVE LOADING 17.5% - 61614, NORMAL_Normal - 61614, PH_Public Holiday - 61614, SACRIFIC_Super Salary Sacrifice - 61614"
NELJ_FY2022_Q4,"9_10% Super Guarantee - 62974, NORMAL_Normal - 62974, PH_Public Holiday - 63124, SACRIFIC_Super Salary Sacrifice - 62974"
NELJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64315, BEREAVE_Bereavement Leave - 65027, NORMAL_Normal - 64315, PH_Public Holiday - 65097, SACRIFIC_Super Salary Sacrifice - 64315"
NELJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65702, AL_Annual Leave - 66853, HRSBNS_Bonus By Hours - 66853, LOADING_ANNUAL LEAVE LOADING - 66853, NORMAL_Normal - 65702, PH_Public Holiday - 65728, SACRIFIC_Super Salary Sacrifice - 65702"
NELJ_FY2023_Q3,"9_10.5 % Super Guarantee - 66948, AL_Annual Leave - 66948, LOADING_ANNUAL LEAVE LOADING - 66948, NORMAL_Normal - 67112, PH_Public Holiday - 66948, SACRIFIC_Super Salary Sacrifice - 66948"
NELJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68253, NORMAL_Normal - 68253, PH_Public Holiday - 68329, SACRIFIC_Super Salary Sacrifice - 68253, SL_Sick Leave - 69594"
NELJ_FY2024_Q1,"9_11.0 % Super Guarante - 70250, NORMAL_Normal - 70250, PH_Public Holiday - 71554, SACRIFIC_Super Salary Sacrifice - 70250"
NELJ_FY2024_Q2,"9_11.0 % Super Guarante - 72290, AL_Annual Leave - 72835, HRSBNS_Bonus By Hours - 74048, LOADING_ANNUAL LEAVE LOADING - 72835, NORMAL_Normal - 72290, PH_Public Holiday - 72290, SACRIFIC_Super Salary Sacrifice - 72290"
